prefectureCode,prefectureName,schoolName,area,department,fiscalYear,quota,finalApplicants,finalRate,sourceUrl,docTitle,fetchedAt
chiba,千葉県,下総,,自動車科,令和6年度（2024年度）,40,19,0.48,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2023/koukou/documents/r60216ippan.pdf,千葉県教育委員会 令和6年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R6完結・全日制のみ収録）,2026-08-08
chiba,千葉県,下総,,情報処理科,令和6年度（2024年度）,40,16,0.4,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2023/koukou/documents/r60216ippan.pdf,千葉県教育委員会 令和6年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R6完結・全日制のみ収録）,2026-08-08
chiba,千葉県,富里,,普通科,令和6年度（2024年度）,200,194,0.97,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2023/koukou/documents/r60216ippan.pdf,千葉県教育委員会 令和6年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R6完結・全日制のみ収録）,2026-08-08
chiba,千葉県,佐倉,,普通科,令和6年度（2024年度）,280,435,1.55,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2023/koukou/documents/r60216ippan.pdf,千葉県教育委員会 令和6年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R6完結・全日制のみ収録）,2026-08-08
chiba,千葉県,佐倉,,理数科,令和6年度（2024年度）,40,68,1.7,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2023/koukou/documents/r60216ippan.pdf,千葉県教育委員会 令和6年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R6完結・全日制のみ収録）,2026-08-08
chiba,千葉県,佐倉東,,普通科,令和6年度（2024年度）,160,139,0.87,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2023/koukou/documents/r60216ippan.pdf,千葉県教育委員会 令和6年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R6完結・全日制のみ収録）,2026-08-08
chiba,千葉県,佐倉東,,調理国際科,令和6年度（2024年度）,40,51,1.28,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2023/koukou/documents/r60216ippan.pdf,千葉県教育委員会 令和6年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R6完結・全日制のみ収録）,2026-08-08
chiba,千葉県,佐倉東,,服飾デザイン科,令和6年度（2024年度）,40,38,0.95,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2023/koukou/documents/r60216ippan.pdf,千葉県教育委員会 令和6年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R6完結・全日制のみ収録）,2026-08-08
chiba,千葉県,佐倉西,,普通科,令和6年度（2024年度）,160,159,0.99,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2023/koukou/documents/r60216ippan.pdf,千葉県教育委員会 令和6年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R6完結・全日制のみ収録）,2026-08-08
chiba,千葉県,八街,,総合学科,令和6年度（2024年度）,160,157,0.98,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2023/koukou/documents/r60216ippan.pdf,千葉県教育委員会 令和6年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R6完結・全日制のみ収録）,2026-08-08
chiba,千葉県,四街道,,普通科,令和6年度（2024年度）,320,353,1.1,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2023/koukou/documents/r60216ippan.pdf,千葉県教育委員会 令和6年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R6完結・全日制のみ収録）,2026-08-08
chiba,千葉県,四街道北,,普通科,令和6年度（2024年度）,240,270,1.13,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2023/koukou/documents/r60216ippan.pdf,千葉県教育委員会 令和6年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R6完結・全日制のみ収録）,2026-08-08
chiba,千葉県,佐原,,普通科,令和6年度（2024年度）,240,254,1.06,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2023/koukou/documents/r60216ippan.pdf,千葉県教育委員会 令和6年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R6完結・全日制のみ収録）,2026-08-08
chiba,千葉県,佐原,,理数科,令和6年度（2024年度）,40,37,0.93,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2023/koukou/documents/r60216ippan.pdf,千葉県教育委員会 令和6年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R6完結・全日制のみ収録）,2026-08-08
chiba,千葉県,佐原白楊,,普通科,令和6年度（2024年度）,200,202,1.01,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2023/koukou/documents/r60216ippan.pdf,千葉県教育委員会 令和6年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R6完結・全日制のみ収録）,2026-08-08
chiba,千葉県,小見川,,普通科,令和6年度（2024年度）,160,146,0.91,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2023/koukou/documents/r60216ippan.pdf,千葉県教育委員会 令和6年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R6完結・全日制のみ収録）,2026-08-08
chiba,千葉県,多古,,普通科,令和6年度（2024年度）,80,58,0.73,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2023/koukou/documents/r60216ippan.pdf,千葉県教育委員会 令和6年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R6完結・全日制のみ収録）,2026-08-08
chiba,千葉県,多古,,園芸科,令和6年度（2024年度）,40,20,0.5,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2023/koukou/documents/r60216ippan.pdf,千葉県教育委員会 令和6年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R6完結・全日制のみ収録）,2026-08-08
chiba,千葉県,銚子,,普通科,令和6年度（2024年度）,160,130,0.81,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2023/koukou/documents/r60216ippan.pdf,千葉県教育委員会 令和6年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R6完結・全日制のみ収録）,2026-08-08
chiba,千葉県,銚子商業,,商業科・情報処理科,令和6年度（2024年度）,200,203,1.02,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2023/koukou/documents/r60216ippan.pdf,千葉県教育委員会 令和6年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R6完結・全日制のみ収録）,2026-08-08
chiba,千葉県,銚子商業,,海洋科,令和6年度（2024年度）,40,16,0.4,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2023/koukou/documents/r60216ippan.pdf,千葉県教育委員会 令和6年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R6完結・全日制のみ収録）,2026-08-08
chiba,千葉県,旭農業,,畜産科,令和6年度（2024年度）,40,22,0.55,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2023/koukou/documents/r60216ippan.pdf,千葉県教育委員会 令和6年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R6完結・全日制のみ収録）,2026-08-08
chiba,千葉県,旭農業,,園芸科,令和6年度（2024年度）,40,28,0.7,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2023/koukou/documents/r60216ippan.pdf,千葉県教育委員会 令和6年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R6完結・全日制のみ収録）,2026-08-08
chiba,千葉県,旭農業,,食品科学科,令和6年度（2024年度）,40,34,0.85,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2023/koukou/documents/r60216ippan.pdf,千葉県教育委員会 令和6年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R6完結・全日制のみ収録）,2026-08-08
chiba,千葉県,東総工業,,電子機械科,令和6年度（2024年度）,40,38,0.95,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2023/koukou/documents/r60216ippan.pdf,千葉県教育委員会 令和6年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R6完結・全日制のみ収録）,2026-08-08
chiba,千葉県,東総工業,,電気科,令和6年度（2024年度）,40,30,0.75,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2023/koukou/documents/r60216ippan.pdf,千葉県教育委員会 令和6年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R6完結・全日制のみ収録）,2026-08-08
chiba,千葉県,東総工業,,情報技術科,令和6年度（2024年度）,40,39,0.98,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2023/koukou/documents/r60216ippan.pdf,千葉県教育委員会 令和6年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R6完結・全日制のみ収録）,2026-08-08
chiba,千葉県,東総工業,,建設科,令和6年度（2024年度）,40,26,0.65,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2023/koukou/documents/r60216ippan.pdf,千葉県教育委員会 令和6年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R6完結・全日制のみ収録）,2026-08-08
chiba,千葉県,匝瑳,,総合学科,令和6年度（2024年度）,240,214,0.89,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2023/koukou/documents/r60216ippan.pdf,千葉県教育委員会 令和6年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R6完結・全日制のみ収録）,2026-08-08
chiba,千葉県,松尾,,普通科,令和6年度（2024年度）,120,126,1.05,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2023/koukou/documents/r60216ippan.pdf,千葉県教育委員会 令和6年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R6完結・全日制のみ収録）,2026-08-08
chiba,千葉県,成東,,普通科・理数科,令和6年度（2024年度）,240,250,1.04,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2023/koukou/documents/r60216ippan.pdf,千葉県教育委員会 令和6年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R6完結・全日制のみ収録）,2026-08-08
chiba,千葉県,東金,,普通科,令和6年度（2024年度）,160,165,1.03,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2023/koukou/documents/r60216ippan.pdf,千葉県教育委員会 令和6年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R6完結・全日制のみ収録）,2026-08-08
chiba,千葉県,東金,,国際教養科,令和6年度（2024年度）,40,43,1.08,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2023/koukou/documents/r60216ippan.pdf,千葉県教育委員会 令和6年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R6完結・全日制のみ収録）,2026-08-08
chiba,千葉県,東金商業,,商業科・情報処理科,令和6年度（2024年度）,120,92,0.77,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2023/koukou/documents/r60216ippan.pdf,千葉県教育委員会 令和6年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R6完結・全日制のみ収録）,2026-08-08
chiba,千葉県,大網,,普通科,令和6年度（2024年度）,40,32,0.8,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2023/koukou/documents/r60216ippan.pdf,千葉県教育委員会 令和6年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R6完結・全日制のみ収録）,2026-08-08
chiba,千葉県,大網,,農業科,令和6年度（2024年度）,40,20,0.5,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2023/koukou/documents/r60216ippan.pdf,千葉県教育委員会 令和6年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R6完結・全日制のみ収録）,2026-08-08
chiba,千葉県,大網,,食品科学科,令和6年度（2024年度）,40,35,0.88,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2023/koukou/documents/r60216ippan.pdf,千葉県教育委員会 令和6年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R6完結・全日制のみ収録）,2026-08-08
chiba,千葉県,大網,,生物工学科,令和6年度（2024年度）,40,35,0.88,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2023/koukou/documents/r60216ippan.pdf,千葉県教育委員会 令和6年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R6完結・全日制のみ収録）,2026-08-08
chiba,千葉県,九十九里,,普通科,令和6年度（2024年度）,120,28,0.23,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2023/koukou/documents/r60216ippan.pdf,千葉県教育委員会 令和6年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R6完結・全日制のみ収録）,2026-08-08
chiba,千葉県,長生,,普通科・理数科,令和6年度（2024年度）,280,321,1.15,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2023/koukou/documents/r60216ippan.pdf,千葉県教育委員会 令和6年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R6完結・全日制のみ収録）,2026-08-08
chiba,千葉県,茂原,,普通科,令和6年度（2024年度）,160,151,0.94,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2023/koukou/documents/r60216ippan.pdf,千葉県教育委員会 令和6年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R6完結・全日制のみ収録）,2026-08-08
chiba,千葉県,茂原樟陽,,農業科,令和6年度（2024年度）,40,43,1.08,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2023/koukou/documents/r60216ippan.pdf,千葉県教育委員会 令和6年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R6完結・全日制のみ収録）,2026-08-08
chiba,千葉県,茂原樟陽,,食品科学科,令和6年度（2024年度）,40,39,0.98,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2023/koukou/documents/r60216ippan.pdf,千葉県教育委員会 令和6年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R6完結・全日制のみ収録）,2026-08-08
chiba,千葉県,茂原樟陽,,土木造園科,令和6年度（2024年度）,40,35,0.88,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2023/koukou/documents/r60216ippan.pdf,千葉県教育委員会 令和6年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開R6完結・全日制のみ収録）,2026-08-08
